net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,n_correct,n_trials,accuracy,hit_rate,false_alarm_rate,d_prime
VGG16,transfer,classify,0.001,1,VSD,18,absent,2,2,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,16,absent,4,5,0.8,,,
VGG16,transfer,classify,0.001,1,VSD,22,absent,1,1,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,15,absent,2,2,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,42,absent,1,1,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,21,absent,0,0,,,,
VGG16,transfer,classify,0.001,1,VSD,19,absent,2,2,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,17,absent,0,0,,,,
VGG16,transfer,classify,0.001,1,VSD,2,both,600,655,0.916030534351145,,,
VGG16,transfer,classify,0.001,1,VSD,1,both,1209,1233,0.9805352798053528,,,
VGG16,transfer,classify,0.001,1,VSD,5,both,104,127,0.8188976377952756,,,
VGG16,transfer,classify,0.001,1,VSD,3,both,319,355,0.8985915492957747,,,
VGG16,transfer,classify,0.001,1,VSD,7,both,48,56,0.8571428571428571,,,
VGG16,transfer,classify,0.001,1,VSD,10,both,26,29,0.896551724137931,,,
VGG16,transfer,classify,0.001,1,VSD,4,both,186,211,0.8815165876777251,,,
VGG16,transfer,classify,0.001,1,VSD,6,both,72,84,0.8571428571428571,,,
VGG16,transfer,classify,0.001,1,VSD,11,both,11,20,0.55,,,
VGG16,transfer,classify,0.001,1,VSD,13,both,4,5,0.8,,,
VGG16,transfer,classify,0.001,1,VSD,9,both,24,27,0.8888888888888888,,,
VGG16,transfer,classify,0.001,1,VSD,14,both,5,5,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,8,both,41,43,0.9534883720930233,,,
VGG16,transfer,classify,0.001,1,VSD,20,both,3,3,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,12,both,10,11,0.9090909090909091,,,
VGG16,transfer,classify,0.001,1,VSD,18,both,3,4,0.75,,,
VGG16,transfer,classify,0.001,1,VSD,16,both,4,6,0.6666666666666666,,,
VGG16,transfer,classify,0.001,1,VSD,22,both,1,1,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,15,both,2,3,0.6666666666666666,,,
VGG16,transfer,classify,0.001,1,VSD,42,both,1,1,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,21,both,1,1,1.0,,,
VGG16,transfer,classify,0.001,1,VSD,19,both,2,3,0.6666666666666666,,,
VGG16,transfer,classify,0.001,1,VSD,17,both,1,1,1.0,,,
VGG16,transfer,classify,0.001,2,VSD,2,present,28,56,0.5,,,
VGG16,transfer,classify,0.001,2,VSD,1,present,25,32,0.78125,,,
