step,loss/train,loss/val,f1/val,acc_largest/val,acc_random/val,replicate,net_name,method,mode,loss_func
307,2.2152698040008545,,,,,8,CORnet_Z,transfer,classify,CE_random
308,2.0109205245971684,,,,,8,CORnet_Z,transfer,classify,CE_random
309,1.657349705696106,,,,,8,CORnet_Z,transfer,classify,CE_random
310,2.60486364364624,,,,,8,CORnet_Z,transfer,classify,CE_random
311,2.033693552017212,,,,,8,CORnet_Z,transfer,classify,CE_random
312,2.7420978546142583,,,,,8,CORnet_Z,transfer,classify,CE_random
313,1.8919285535812376,,,,,8,CORnet_Z,transfer,classify,CE_random
314,2.356708526611328,,,,,8,CORnet_Z,transfer,classify,CE_random
315,2.062431812286377,,,,,8,CORnet_Z,transfer,classify,CE_random
316,2.650171995162964,,,,,8,CORnet_Z,transfer,classify,CE_random
317,1.8285945653915403,,,,,8,CORnet_Z,transfer,classify,CE_random
318,2.2364590167999268,,,,,8,CORnet_Z,transfer,classify,CE_random
319,1.8157062530517576,,,,,8,CORnet_Z,transfer,classify,CE_random
320,2.353395938873291,,,,,8,CORnet_Z,transfer,classify,CE_random
321,1.9909411668777464,,,,,8,CORnet_Z,transfer,classify,CE_random
322,1.7232588529586792,,,,,8,CORnet_Z,transfer,classify,CE_random
323,1.5287671089172363,,,,,8,CORnet_Z,transfer,classify,CE_random
324,2.0618321895599365,,,,,8,CORnet_Z,transfer,classify,CE_random
325,1.5563772916793823,,,,,8,CORnet_Z,transfer,classify,CE_random
326,2.285072565078736,,,,,8,CORnet_Z,transfer,classify,CE_random
327,2.6453611850738525,,,,,8,CORnet_Z,transfer,classify,CE_random
328,2.0366864204406743,,,,,8,CORnet_Z,transfer,classify,CE_random
329,1.5880237817764282,,,,,8,CORnet_Z,transfer,classify,CE_random
330,1.9489866495132449,,,,,8,CORnet_Z,transfer,classify,CE_random
331,1.7816287279129028,,,,,8,CORnet_Z,transfer,classify,CE_random
332,2.0263895988464355,,,,,8,CORnet_Z,transfer,classify,CE_random
333,1.971915602684021,,,,,8,CORnet_Z,transfer,classify,CE_random
334,2.0496535301208496,,,,,8,CORnet_Z,transfer,classify,CE_random
335,2.4148924350738525,,,,,8,CORnet_Z,transfer,classify,CE_random
336,2.2954020500183105,,,,,8,CORnet_Z,transfer,classify,CE_random
337,1.906339406967163,,,,,8,CORnet_Z,transfer,classify,CE_random
338,1.9884542226791384,,,,,8,CORnet_Z,transfer,classify,CE_random
339,1.967519164085388,,,,,8,CORnet_Z,transfer,classify,CE_random
340,1.667504072189331,,,,,8,CORnet_Z,transfer,classify,CE_random
341,2.4796805381774902,,,,,8,CORnet_Z,transfer,classify,CE_random
342,2.338927745819092,,,,,8,CORnet_Z,transfer,classify,CE_random
343,2.4222757816314697,,,,,8,CORnet_Z,transfer,classify,CE_random
344,2.0064890384674072,,,,,8,CORnet_Z,transfer,classify,CE_random
345,2.725865364074707,,,,,8,CORnet_Z,transfer,classify,CE_random
346,2.203815698623657,,,,,8,CORnet_Z,transfer,classify,CE_random
347,2.349424123764038,,,,,8,CORnet_Z,transfer,classify,CE_random
348,2.4849038124084477,,,,,8,CORnet_Z,transfer,classify,CE_random
349,2.673012971878052,,,,,8,CORnet_Z,transfer,classify,CE_random
350,1.8669828176498413,2.0985977649688716,0.19335703551769254,0.3207872807979584,0.3176795542240143,8,CORnet_Z,transfer,classify,CE_random
351,2.0906291007995605,,,,,8,CORnet_Z,transfer,classify,CE_random
352,1.7614365816116333,,,,,8,CORnet_Z,transfer,classify,CE_random
353,2.45296049118042,,,,,8,CORnet_Z,transfer,classify,CE_random
354,2.1127276420593257,,,,,8,CORnet_Z,transfer,classify,CE_random
355,2.2606751918792725,,,,,8,CORnet_Z,transfer,classify,CE_random
356,1.913116693496704,,,,,8,CORnet_Z,transfer,classify,CE_random
357,1.9427139759063718,,,,,8,CORnet_Z,transfer,classify,CE_random
358,1.6562538146972656,,,,,8,CORnet_Z,transfer,classify,CE_random
359,1.7339917421340942,,,,,8,CORnet_Z,transfer,classify,CE_random
360,1.867494821548462,,,,,8,CORnet_Z,transfer,classify,CE_random
361,1.7959773540496826,,,,,8,CORnet_Z,transfer,classify,CE_random
362,1.9666079282760618,,,,,8,CORnet_Z,transfer,classify,CE_random
363,1.8411848545074463,,,,,8,CORnet_Z,transfer,classify,CE_random
364,1.8747332096099851,,,,,8,CORnet_Z,transfer,classify,CE_random
365,1.9862152338027956,,,,,8,CORnet_Z,transfer,classify,CE_random
366,2.2009446620941158,,,,,8,CORnet_Z,transfer,classify,CE_random
367,1.8015394210815432,,,,,8,CORnet_Z,transfer,classify,CE_random
368,1.94793963432312,,,,,8,CORnet_Z,transfer,classify,CE_random
369,1.863902688026428,,,,,8,CORnet_Z,transfer,classify,CE_random
370,1.8115019798278809,,,,,8,CORnet_Z,transfer,classify,CE_random
