step,loss/train,loss/val,f1/val,acc_largest/val,acc_random/val,replicate,net_name,method,mode,loss_func
290,2.493881225585937,,,,,8,CORnet_Z,transfer,classify,CE_largest
291,2.469071865081787,,,,,8,CORnet_Z,transfer,classify,CE_largest
292,2.3470401763916016,,,,,8,CORnet_Z,transfer,classify,CE_largest
293,2.247635126113892,,,,,8,CORnet_Z,transfer,classify,CE_largest
294,1.9962131977081297,,,,,8,CORnet_Z,transfer,classify,CE_largest
295,1.8020154237747192,,,,,8,CORnet_Z,transfer,classify,CE_largest
296,2.1918394565582275,,,,,8,CORnet_Z,transfer,classify,CE_largest
297,1.924826741218567,,,,,8,CORnet_Z,transfer,classify,CE_largest
298,2.0086286067962646,,,,,8,CORnet_Z,transfer,classify,CE_largest
299,1.5854158401489258,,,,,8,CORnet_Z,transfer,classify,CE_largest
300,1.6298611164093018,2.0164141654968257,0.20404021441936493,0.3778314888477325,0.3581491708755493,8,CORnet_Z,transfer,classify,CE_largest
301,2.0271787643432617,,,,,8,CORnet_Z,transfer,classify,CE_largest
302,2.5522387027740483,,,,,8,CORnet_Z,transfer,classify,CE_largest
303,2.2314379215240483,,,,,8,CORnet_Z,transfer,classify,CE_largest
304,2.2234086990356445,,,,,8,CORnet_Z,transfer,classify,CE_largest
305,2.7855005264282227,,,,,8,CORnet_Z,transfer,classify,CE_largest
306,2.233919858932495,,,,,8,CORnet_Z,transfer,classify,CE_largest
307,2.002774953842163,,,,,8,CORnet_Z,transfer,classify,CE_largest
308,2.2093021869659424,,,,,8,CORnet_Z,transfer,classify,CE_largest
309,1.9160548448562624,,,,,8,CORnet_Z,transfer,classify,CE_largest
310,1.6409032344818115,,,,,8,CORnet_Z,transfer,classify,CE_largest
311,1.4657323360443115,,,,,8,CORnet_Z,transfer,classify,CE_largest
312,2.0530171394348145,,,,,8,CORnet_Z,transfer,classify,CE_largest
313,1.6603070497512815,,,,,8,CORnet_Z,transfer,classify,CE_largest
314,1.801628947257996,,,,,8,CORnet_Z,transfer,classify,CE_largest
315,1.9326491355896,,,,,8,CORnet_Z,transfer,classify,CE_largest
316,2.3150134086608887,,,,,8,CORnet_Z,transfer,classify,CE_largest
317,2.3962674140930176,,,,,8,CORnet_Z,transfer,classify,CE_largest
318,2.400935173034668,,,,,8,CORnet_Z,transfer,classify,CE_largest
319,1.7882859706878662,,,,,8,CORnet_Z,transfer,classify,CE_largest
320,1.8647652864456177,,,,,8,CORnet_Z,transfer,classify,CE_largest
321,2.157320737838745,,,,,8,CORnet_Z,transfer,classify,CE_largest
322,2.316658735275269,,,,,8,CORnet_Z,transfer,classify,CE_largest
323,1.6191351413726809,,,,,8,CORnet_Z,transfer,classify,CE_largest
324,2.017474174499512,,,,,8,CORnet_Z,transfer,classify,CE_largest
325,2.649552822113037,,,,,8,CORnet_Z,transfer,classify,CE_largest
326,2.168692111968994,,,,,8,CORnet_Z,transfer,classify,CE_largest
327,2.166044950485229,,,,,8,CORnet_Z,transfer,classify,CE_largest
328,1.86311137676239,,,,,8,CORnet_Z,transfer,classify,CE_largest
329,2.3521816730499268,,,,,8,CORnet_Z,transfer,classify,CE_largest
330,2.1002562046051025,,,,,8,CORnet_Z,transfer,classify,CE_largest
331,2.1646668910980225,,,,,8,CORnet_Z,transfer,classify,CE_largest
332,1.9465131759643557,,,,,8,CORnet_Z,transfer,classify,CE_largest
333,1.4803800582885742,,,,,8,CORnet_Z,transfer,classify,CE_largest
334,2.36133074760437,,,,,8,CORnet_Z,transfer,classify,CE_largest
335,1.881001114845276,,,,,8,CORnet_Z,transfer,classify,CE_largest
