step,loss/train,loss/val,f1/val,acc_largest/val,acc_random/val,replicate,net_name,method,mode,loss_func
273,2.653054714202881,,,,,8,CORnet_S,transfer,classify,CE_random
274,1.8311617374420168,,,,,8,CORnet_S,transfer,classify,CE_random
275,2.0656092166900635,,,,,8,CORnet_S,transfer,classify,CE_random
276,1.9564223289489744,,,,,8,CORnet_S,transfer,classify,CE_random
277,2.4172959327697754,,,,,8,CORnet_S,transfer,classify,CE_random
278,2.1184604167938232,,,,,8,CORnet_S,transfer,classify,CE_random
279,1.966737151145935,,,,,8,CORnet_S,transfer,classify,CE_random
280,2.388567447662353,,,,,8,CORnet_S,transfer,classify,CE_random
281,1.9392633438110352,,,,,8,CORnet_S,transfer,classify,CE_random
282,2.1355154514312744,,,,,8,CORnet_S,transfer,classify,CE_random
283,2.1631555557250977,,,,,8,CORnet_S,transfer,classify,CE_random
284,2.2447805404663086,,,,,8,CORnet_S,transfer,classify,CE_random
285,2.0806634426116943,,,,,8,CORnet_S,transfer,classify,CE_random
286,2.157066822052002,,,,,8,CORnet_S,transfer,classify,CE_random
287,1.801759958267212,,,,,8,CORnet_S,transfer,classify,CE_random
288,1.96816086769104,,,,,8,CORnet_S,transfer,classify,CE_random
289,2.036951065063477,,,,,8,CORnet_S,transfer,classify,CE_random
290,2.36295223236084,,,,,8,CORnet_S,transfer,classify,CE_random
291,2.100667953491211,,,,,8,CORnet_S,transfer,classify,CE_random
292,1.8925979137420652,,,,,8,CORnet_S,transfer,classify,CE_random
293,2.490997791290283,,,,,8,CORnet_S,transfer,classify,CE_random
294,2.223365068435669,,,,,8,CORnet_S,transfer,classify,CE_random
295,1.9006543159484863,,,,,8,CORnet_S,transfer,classify,CE_random
296,2.0135927200317383,,,,,8,CORnet_S,transfer,classify,CE_random
297,2.1897449493408203,,,,,8,CORnet_S,transfer,classify,CE_random
298,2.289479970932007,,,,,8,CORnet_S,transfer,classify,CE_random
299,2.03980016708374,,,,,8,CORnet_S,transfer,classify,CE_random
300,2.3752515316009517,1.8258655071258545,0.22484922409057614,0.5337016582489014,0.5409530401229858,8,CORnet_S,transfer,classify,CE_random
301,2.171958446502685,,,,,8,CORnet_S,transfer,classify,CE_random
302,1.907975435256958,,,,,8,CORnet_S,transfer,classify,CE_random
303,2.4227797985076904,,,,,8,CORnet_S,transfer,classify,CE_random
304,1.5871627330780032,,,,,8,CORnet_S,transfer,classify,CE_random
305,1.666085720062256,,,,,8,CORnet_S,transfer,classify,CE_random
306,2.135305166244507,,,,,8,CORnet_S,transfer,classify,CE_random
307,2.0820751190185547,,,,,8,CORnet_S,transfer,classify,CE_random
308,1.6576477289199831,,,,,8,CORnet_S,transfer,classify,CE_random
309,1.700636625289917,,,,,8,CORnet_S,transfer,classify,CE_random
310,1.988382697105408,,,,,8,CORnet_S,transfer,classify,CE_random
311,2.4936366081237797,,,,,8,CORnet_S,transfer,classify,CE_random
312,2.1346402168273926,,,,,8,CORnet_S,transfer,classify,CE_random
313,1.8257023096084597,,,,,8,CORnet_S,transfer,classify,CE_random
314,2.2486722469329834,,,,,8,CORnet_S,transfer,classify,CE_random
315,2.327155113220215,,,,,8,CORnet_S,transfer,classify,CE_random
316,2.1650140285491943,,,,,8,CORnet_S,transfer,classify,CE_random
