net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,n_correct,n_trials,accuracy,hit_rate,false_alarm_rate,d_prime
CORnet_Z,transfer,classify,0.001,2,RVvGV,8,absent,264,266,0.9924812030075187,,,
CORnet_Z,transfer,classify,0.001,2,RVvGV,1,both,532,532,1.0,,,
CORnet_Z,transfer,classify,0.001,2,RVvGV,2,both,531,532,0.9981203007518797,,,
CORnet_Z,transfer,classify,0.001,2,RVvGV,4,both,496,532,0.9323308270676691,,,
CORnet_Z,transfer,classify,0.001,2,RVvGV,8,both,474,532,0.8909774436090225,,,
CORnet_Z,transfer,classify,0.001,2,RVvRHGV,1,present,266,266,1.0,,,
CORnet_Z,transfer,classify,0.001,2,RVvRHGV,2,present,265,266,0.9962406015037594,,,
CORnet_Z,transfer,classify,0.001,2,RVvRHGV,4,present,250,266,0.9398496240601504,,,
CORnet_Z,transfer,classify,0.001,2,RVvRHGV,8,present,218,266,0.8195488721804511,,,
CORnet_Z,transfer,classify,0.001,2,RVvRHGV,1,absent,238,266,0.8947368421052632,,,
CORnet_Z,transfer,classify,0.001,2,RVvRHGV,2,absent,253,266,0.9511278195488722,,,
CORnet_Z,transfer,classify,0.001,2,RVvRHGV,4,absent,207,266,0.7781954887218046,,,
CORnet_Z,transfer,classify,0.001,2,RVvRHGV,8,absent,188,266,0.706766917293233,,,
CORnet_Z,transfer,classify,0.001,2,RVvRHGV,1,both,504,532,0.9473684210526315,,,
CORnet_Z,transfer,classify,0.001,2,RVvRHGV,2,both,518,532,0.9736842105263158,,,
CORnet_Z,transfer,classify,0.001,2,RVvRHGV,4,both,457,532,0.8590225563909775,,,
CORnet_Z,transfer,classify,0.001,2,RVvRHGV,8,both,406,532,0.7631578947368421,,,
CORnet_Z,transfer,classify,0.001,2,2_v_5,1,present,4,266,0.015037593984962405,,,
CORnet_Z,transfer,classify,0.001,2,2_v_5,2,present,79,266,0.29699248120300753,,,
CORnet_Z,transfer,classify,0.001,2,2_v_5,4,present,163,266,0.6127819548872181,,,
CORnet_Z,transfer,classify,0.001,2,2_v_5,8,present,168,266,0.631578947368421,,,
