,net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,n_correct,n_trials,accuracy,hit_rate,false_alarm_rate,d_prime,source_dataset,method_source_dataset,greenness,discrim_pct
18454,VGG16,transfer,classify,0.001,1,RVvGV_23,4,both,447,512,0.873046875,,,,ImageNet,1,23,0.9098039215686274
18455,VGG16,transfer,classify,0.001,1,RVvGV_23,8,both,380,512,0.7421875,,,,ImageNet,1,23,0.9098039215686274
18464,VGG16,transfer,classify,0.001,1,RVvGV_46,1,both,481,512,0.939453125,,,,ImageNet,1,46,0.8196078431372549
18465,VGG16,transfer,classify,0.001,1,RVvGV_46,2,both,486,512,0.94921875,,,,ImageNet,1,46,0.8196078431372549
18466,VGG16,transfer,classify,0.001,1,RVvGV_46,4,both,428,512,0.8359375,,,,ImageNet,1,46,0.8196078431372549
18467,VGG16,transfer,classify,0.001,1,RVvGV_46,8,both,364,512,0.7109375,,,,ImageNet,1,46,0.8196078431372549
18476,VGG16,transfer,classify,0.001,1,RVvGV_70,1,both,333,512,0.650390625,,,,ImageNet,1,70,0.7254901960784313
18477,VGG16,transfer,classify,0.001,1,RVvGV_70,2,both,409,512,0.798828125,,,,ImageNet,1,70,0.7254901960784313
18478,VGG16,transfer,classify,0.001,1,RVvGV_70,4,both,400,512,0.78125,,,,ImageNet,1,70,0.7254901960784313
18479,VGG16,transfer,classify,0.001,1,RVvGV_70,8,both,308,512,0.6015625,,,,ImageNet,1,70,0.7254901960784313
18488,VGG16,transfer,classify,0.001,1,RVvGV_93,1,both,452,512,0.8828125,,,,ImageNet,1,93,0.6352941176470588
18489,VGG16,transfer,classify,0.001,1,RVvGV_93,2,both,364,512,0.7109375,,,,ImageNet,1,93,0.6352941176470588
18490,VGG16,transfer,classify,0.001,1,RVvGV_93,4,both,366,512,0.71484375,,,,ImageNet,1,93,0.6352941176470588
18491,VGG16,transfer,classify,0.001,1,RVvGV_93,8,both,342,512,0.66796875,,,,ImageNet,1,93,0.6352941176470588
18500,VGG16,transfer,classify,0.001,1,RVvGV_116,1,both,422,512,0.82421875,,,,ImageNet,1,116,0.5450980392156863
18501,VGG16,transfer,classify,0.001,1,RVvGV_116,2,both,335,512,0.654296875,,,,ImageNet,1,116,0.5450980392156863
18502,VGG16,transfer,classify,0.001,1,RVvGV_116,4,both,338,512,0.66015625,,,,ImageNet,1,116,0.5450980392156863
18503,VGG16,transfer,classify,0.001,1,RVvGV_116,8,both,293,512,0.572265625,,,,ImageNet,1,116,0.5450980392156863
18512,VGG16,transfer,classify,0.001,1,RVvGV_139,1,both,325,512,0.634765625,,,,ImageNet,1,139,0.4549019607843138
18513,VGG16,transfer,classify,0.001,1,RVvGV_139,2,both,296,512,0.578125,,,,ImageNet,1,139,0.4549019607843138
18514,VGG16,transfer,classify,0.001,1,RVvGV_139,4,both,310,512,0.60546875,,,,ImageNet,1,139,0.4549019607843138
18515,VGG16,transfer,classify,0.001,1,RVvGV_139,8,both,286,512,0.55859375,,,,ImageNet,1,139,0.4549019607843138
18524,VGG16,transfer,classify,0.001,1,RVvGV_162,1,both,282,512,0.55078125,,,,ImageNet,1,162,0.3647058823529412
18525,VGG16,transfer,classify,0.001,1,RVvGV_162,2,both,275,512,0.537109375,,,,ImageNet,1,162,0.3647058823529412
18526,VGG16,transfer,classify,0.001,1,RVvGV_162,4,both,294,512,0.57421875,,,,ImageNet,1,162,0.3647058823529412
18527,VGG16,transfer,classify,0.001,1,RVvGV_162,8,both,276,512,0.5390625,,,,ImageNet,1,162,0.3647058823529412
18536,VGG16,transfer,classify,0.001,1,RVvGV_185,1,both,257,512,0.501953125,,,,ImageNet,1,185,0.27450980392156865
18537,VGG16,transfer,classify,0.001,1,RVvGV_185,2,both,259,512,0.505859375,,,,ImageNet,1,185,0.27450980392156865
18538,VGG16,transfer,classify,0.001,1,RVvGV_185,4,both,274,512,0.53515625,,,,ImageNet,1,185,0.27450980392156865
18539,VGG16,transfer,classify,0.001,1,RVvGV_185,8,both,285,512,0.556640625,,,,ImageNet,1,185,0.27450980392156865
18548,VGG16,transfer,classify,0.001,1,RVvGV_209,1,both,256,512,0.5,,,,ImageNet,1,209,0.18039215686274512
18549,VGG16,transfer,classify,0.001,1,RVvGV_209,2,both,257,512,0.501953125,,,,ImageNet,1,209,0.18039215686274512
18550,VGG16,transfer,classify,0.001,1,RVvGV_209,4,both,262,512,0.51171875,,,,ImageNet,1,209,0.18039215686274512
18551,VGG16,transfer,classify,0.001,1,RVvGV_209,8,both,256,512,0.5,,,,ImageNet,1,209,0.18039215686274512
18560,VGG16,transfer,classify,0.001,1,RVvGV_232,1,both,256,512,0.5,,,,ImageNet,1,232,0.09019607843137256
18561,VGG16,transfer,classify,0.001,1,RVvGV_232,2,both,256,512,0.5,,,,ImageNet,1,232,0.09019607843137256
18562,VGG16,transfer,classify,0.001,1,RVvGV_232,4,both,262,512,0.51171875,,,,ImageNet,1,232,0.09019607843137256
18563,VGG16,transfer,classify,0.001,1,RVvGV_232,8,both,249,512,0.486328125,,,,ImageNet,1,232,0.09019607843137256
18572,VGG16,transfer,classify,0.001,1,RVvGV_255,1,both,256,512,0.5,,,,ImageNet,1,255,0.0
18573,VGG16,transfer,classify,0.001,1,RVvGV_255,2,both,257,512,0.501953125,,,,ImageNet,1,255,0.0
18574,VGG16,transfer,classify,0.001,1,RVvGV_255,4,both,248,512,0.484375,,,,ImageNet,1,255,0.0
18575,VGG16,transfer,classify,0.001,1,RVvGV_255,8,both,247,512,0.482421875,,,,ImageNet,1,255,0.0
18728,VGG16,transfer,classify,0.001,2,RVvGV_0,1,both,512,512,1.0,,,,ImageNet,1,0,1.0
18729,VGG16,transfer,classify,0.001,2,RVvGV_0,2,both,504,512,0.984375,,,,ImageNet,1,0,1.0
18730,VGG16,transfer,classify,0.001,2,RVvGV_0,4,both,474,512,0.92578125,,,,ImageNet,1,0,1.0
18731,VGG16,transfer,classify,0.001,2,RVvGV_0,8,both,382,512,0.74609375,,,,ImageNet,1,0,1.0
18740,VGG16,transfer,classify,0.001,2,RVvGV_23,1,both,511,512,0.998046875,,,,ImageNet,1,23,0.9098039215686274
18741,VGG16,transfer,classify,0.001,2,RVvGV_23,2,both,505,512,0.986328125,,,,ImageNet,1,23,0.9098039215686274
18742,VGG16,transfer,classify,0.001,2,RVvGV_23,4,both,458,512,0.89453125,,,,ImageNet,1,23,0.9098039215686274
18743,VGG16,transfer,classify,0.001,2,RVvGV_23,8,both,399,512,0.779296875,,,,ImageNet,1,23,0.9098039215686274
18752,VGG16,transfer,classify,0.001,2,RVvGV_46,1,both,435,512,0.849609375,,,,ImageNet,1,46,0.8196078431372549
18753,VGG16,transfer,classify,0.001,2,RVvGV_46,2,both,492,512,0.9609375,,,,ImageNet,1,46,0.8196078431372549
18754,VGG16,transfer,classify,0.001,2,RVvGV_46,4,both,437,512,0.853515625,,,,ImageNet,1,46,0.8196078431372549
18755,VGG16,transfer,classify,0.001,2,RVvGV_46,8,both,379,512,0.740234375,,,,ImageNet,1,46,0.8196078431372549
18764,VGG16,transfer,classify,0.001,2,RVvGV_70,1,both,301,512,0.587890625,,,,ImageNet,1,70,0.7254901960784313
18765,VGG16,transfer,classify,0.001,2,RVvGV_70,2,both,410,512,0.80078125,,,,ImageNet,1,70,0.7254901960784313
18766,VGG16,transfer,classify,0.001,2,RVvGV_70,4,both,418,512,0.81640625,,,,ImageNet,1,70,0.7254901960784313
18767,VGG16,transfer,classify,0.001,2,RVvGV_70,8,both,335,512,0.654296875,,,,ImageNet,1,70,0.7254901960784313
18776,VGG16,transfer,classify,0.001,2,RVvGV_93,1,both,429,512,0.837890625,,,,ImageNet,1,93,0.6352941176470588
18777,VGG16,transfer,classify,0.001,2,RVvGV_93,2,both,372,512,0.7265625,,,,ImageNet,1,93,0.6352941176470588
18778,VGG16,transfer,classify,0.001,2,RVvGV_93,4,both,367,512,0.716796875,,,,ImageNet,1,93,0.6352941176470588
18779,VGG16,transfer,classify,0.001,2,RVvGV_93,8,both,375,512,0.732421875,,,,ImageNet,1,93,0.6352941176470588
18788,VGG16,transfer,classify,0.001,2,RVvGV_116,1,both,392,512,0.765625,,,,ImageNet,1,116,0.5450980392156863
18789,VGG16,transfer,classify,0.001,2,RVvGV_116,2,both,325,512,0.634765625,,,,ImageNet,1,116,0.5450980392156863
18790,VGG16,transfer,classify,0.001,2,RVvGV_116,4,both,345,512,0.673828125,,,,ImageNet,1,116,0.5450980392156863
18791,VGG16,transfer,classify,0.001,2,RVvGV_116,8,both,315,512,0.615234375,,,,ImageNet,1,116,0.5450980392156863
18800,VGG16,transfer,classify,0.001,2,RVvGV_139,1,both,287,512,0.560546875,,,,ImageNet,1,139,0.4549019607843138
18801,VGG16,transfer,classify,0.001,2,RVvGV_139,2,both,299,512,0.583984375,,,,ImageNet,1,139,0.4549019607843138
18802,VGG16,transfer,classify,0.001,2,RVvGV_139,4,both,327,512,0.638671875,,,,ImageNet,1,139,0.4549019607843138
18803,VGG16,transfer,classify,0.001,2,RVvGV_139,8,both,317,512,0.619140625,,,,ImageNet,1,139,0.4549019607843138
18812,VGG16,transfer,classify,0.001,2,RVvGV_162,1,both,259,512,0.505859375,,,,ImageNet,1,162,0.3647058823529412
18813,VGG16,transfer,classify,0.001,2,RVvGV_162,2,both,278,512,0.54296875,,,,ImageNet,1,162,0.3647058823529412
18814,VGG16,transfer,classify,0.001,2,RVvGV_162,4,both,303,512,0.591796875,,,,ImageNet,1,162,0.3647058823529412
18815,VGG16,transfer,classify,0.001,2,RVvGV_162,8,both,298,512,0.58203125,,,,ImageNet,1,162,0.3647058823529412
18824,VGG16,transfer,classify,0.001,2,RVvGV_185,1,both,256,512,0.5,,,,ImageNet,1,185,0.27450980392156865
18825,VGG16,transfer,classify,0.001,2,RVvGV_185,2,both,260,512,0.5078125,,,,ImageNet,1,185,0.27450980392156865
18826,VGG16,transfer,classify,0.001,2,RVvGV_185,4,both,277,512,0.541015625,,,,ImageNet,1,185,0.27450980392156865
18827,VGG16,transfer,classify,0.001,2,RVvGV_185,8,both,279,512,0.544921875,,,,ImageNet,1,185,0.27450980392156865
18836,VGG16,transfer,classify,0.001,2,RVvGV_209,1,both,256,512,0.5,,,,ImageNet,1,209,0.18039215686274512
18837,VGG16,transfer,classify,0.001,2,RVvGV_209,2,both,257,512,0.501953125,,,,ImageNet,1,209,0.18039215686274512
18838,VGG16,transfer,classify,0.001,2,RVvGV_209,4,both,267,512,0.521484375,,,,ImageNet,1,209,0.18039215686274512
18839,VGG16,transfer,classify,0.001,2,RVvGV_209,8,both,271,512,0.529296875,,,,ImageNet,1,209,0.18039215686274512
18848,VGG16,transfer,classify,0.001,2,RVvGV_232,1,both,256,512,0.5,,,,ImageNet,1,232,0.09019607843137256
18849,VGG16,transfer,classify,0.001,2,RVvGV_232,2,both,255,512,0.498046875,,,,ImageNet,1,232,0.09019607843137256
18850,VGG16,transfer,classify,0.001,2,RVvGV_232,4,both,259,512,0.505859375,,,,ImageNet,1,232,0.09019607843137256
18851,VGG16,transfer,classify,0.001,2,RVvGV_232,8,both,252,512,0.4921875,,,,ImageNet,1,232,0.09019607843137256
18860,VGG16,transfer,classify,0.001,2,RVvGV_255,1,both,256,512,0.5,,,,ImageNet,1,255,0.0
18861,VGG16,transfer,classify,0.001,2,RVvGV_255,2,both,257,512,0.501953125,,,,ImageNet,1,255,0.0
18862,VGG16,transfer,classify,0.001,2,RVvGV_255,4,both,242,512,0.47265625,,,,ImageNet,1,255,0.0
18863,VGG16,transfer,classify,0.001,2,RVvGV_255,8,both,254,512,0.49609375,,,,ImageNet,1,255,0.0
19016,VGG16,transfer,classify,0.001,3,RVvGV_0,1,both,512,512,1.0,,,,ImageNet,1,0,1.0
19017,VGG16,transfer,classify,0.001,3,RVvGV_0,2,both,508,512,0.9921875,,,,ImageNet,1,0,1.0
19018,VGG16,transfer,classify,0.001,3,RVvGV_0,4,both,487,512,0.951171875,,,,ImageNet,1,0,1.0
19019,VGG16,transfer,classify,0.001,3,RVvGV_0,8,both,398,512,0.77734375,,,,ImageNet,1,0,1.0
19028,VGG16,transfer,classify,0.001,3,RVvGV_23,1,both,512,512,1.0,,,,ImageNet,1,23,0.9098039215686274
19029,VGG16,transfer,classify,0.001,3,RVvGV_23,2,both,509,512,0.994140625,,,,ImageNet,1,23,0.9098039215686274
19030,VGG16,transfer,classify,0.001,3,RVvGV_23,4,both,468,512,0.9140625,,,,ImageNet,1,23,0.9098039215686274
19031,VGG16,transfer,classify,0.001,3,RVvGV_23,8,both,411,512,0.802734375,,,,ImageNet,1,23,0.9098039215686274
19040,VGG16,transfer,classify,0.001,3,RVvGV_46,1,both,414,512,0.80859375,,,,ImageNet,1,46,0.8196078431372549
19041,VGG16,transfer,classify,0.001,3,RVvGV_46,2,both,490,512,0.95703125,,,,ImageNet,1,46,0.8196078431372549
19042,VGG16,transfer,classify,0.001,3,RVvGV_46,4,both,449,512,0.876953125,,,,ImageNet,1,46,0.8196078431372549
19043,VGG16,transfer,classify,0.001,3,RVvGV_46,8,both,386,512,0.75390625,,,,ImageNet,1,46,0.8196078431372549
19052,VGG16,transfer,classify,0.001,3,RVvGV_70,1,both,267,512,0.521484375,,,,ImageNet,1,70,0.7254901960784313
19053,VGG16,transfer,classify,0.001,3,RVvGV_70,2,both,385,512,0.751953125,,,,ImageNet,1,70,0.7254901960784313
19054,VGG16,transfer,classify,0.001,3,RVvGV_70,4,both,417,512,0.814453125,,,,ImageNet,1,70,0.7254901960784313
19055,VGG16,transfer,classify,0.001,3,RVvGV_70,8,both,342,512,0.66796875,,,,ImageNet,1,70,0.7254901960784313
19064,VGG16,transfer,classify,0.001,3,RVvGV_93,1,both,363,512,0.708984375,,,,ImageNet,1,93,0.6352941176470588
19065,VGG16,transfer,classify,0.001,3,RVvGV_93,2,both,332,512,0.6484375,,,,ImageNet,1,93,0.6352941176470588
19066,VGG16,transfer,classify,0.001,3,RVvGV_93,4,both,379,512,0.740234375,,,,ImageNet,1,93,0.6352941176470588
19067,VGG16,transfer,classify,0.001,3,RVvGV_93,8,both,366,512,0.71484375,,,,ImageNet,1,93,0.6352941176470588
19076,VGG16,transfer,classify,0.001,3,RVvGV_116,1,both,332,512,0.6484375,,,,ImageNet,1,116,0.5450980392156863
19077,VGG16,transfer,classify,0.001,3,RVvGV_116,2,both,300,512,0.5859375,,,,ImageNet,1,116,0.5450980392156863
19078,VGG16,transfer,classify,0.001,3,RVvGV_116,4,both,344,512,0.671875,,,,ImageNet,1,116,0.5450980392156863
19079,VGG16,transfer,classify,0.001,3,RVvGV_116,8,both,304,512,0.59375,,,,ImageNet,1,116,0.5450980392156863
19088,VGG16,transfer,classify,0.001,3,RVvGV_139,1,both,266,512,0.51953125,,,,ImageNet,1,139,0.4549019607843138
19089,VGG16,transfer,classify,0.001,3,RVvGV_139,2,both,279,512,0.544921875,,,,ImageNet,1,139,0.4549019607843138
19090,VGG16,transfer,classify,0.001,3,RVvGV_139,4,both,318,512,0.62109375,,,,ImageNet,1,139,0.4549019607843138
19091,VGG16,transfer,classify,0.001,3,RVvGV_139,8,both,300,512,0.5859375,,,,ImageNet,1,139,0.4549019607843138
19100,VGG16,transfer,classify,0.001,3,RVvGV_162,1,both,257,512,0.501953125,,,,ImageNet,1,162,0.3647058823529412
19101,VGG16,transfer,classify,0.001,3,RVvGV_162,2,both,268,512,0.5234375,,,,ImageNet,1,162,0.3647058823529412
19102,VGG16,transfer,classify,0.001,3,RVvGV_162,4,both,298,512,0.58203125,,,,ImageNet,1,162,0.3647058823529412
19103,VGG16,transfer,classify,0.001,3,RVvGV_162,8,both,276,512,0.5390625,,,,ImageNet,1,162,0.3647058823529412
19112,VGG16,transfer,classify,0.001,3,RVvGV_185,1,both,256,512,0.5,,,,ImageNet,1,185,0.27450980392156865
19113,VGG16,transfer,classify,0.001,3,RVvGV_185,2,both,260,512,0.5078125,,,,ImageNet,1,185,0.27450980392156865
19114,VGG16,transfer,classify,0.001,3,RVvGV_185,4,both,276,512,0.5390625,,,,ImageNet,1,185,0.27450980392156865
19115,VGG16,transfer,classify,0.001,3,RVvGV_185,8,both,281,512,0.548828125,,,,ImageNet,1,185,0.27450980392156865
19124,VGG16,transfer,classify,0.001,3,RVvGV_209,1,both,256,512,0.5,,,,ImageNet,1,209,0.18039215686274512
19125,VGG16,transfer,classify,0.001,3,RVvGV_209,2,both,258,512,0.50390625,,,,ImageNet,1,209,0.18039215686274512
19126,VGG16,transfer,classify,0.001,3,RVvGV_209,4,both,265,512,0.517578125,,,,ImageNet,1,209,0.18039215686274512
19127,VGG16,transfer,classify,0.001,3,RVvGV_209,8,both,261,512,0.509765625,,,,ImageNet,1,209,0.18039215686274512
19136,VGG16,transfer,classify,0.001,3,RVvGV_232,1,both,256,512,0.5,,,,ImageNet,1,232,0.09019607843137256
19137,VGG16,transfer,classify,0.001,3,RVvGV_232,2,both,257,512,0.501953125,,,,ImageNet,1,232,0.09019607843137256
19138,VGG16,transfer,classify,0.001,3,RVvGV_232,4,both,264,512,0.515625,,,,ImageNet,1,232,0.09019607843137256
19139,VGG16,transfer,classify,0.001,3,RVvGV_232,8,both,249,512,0.486328125,,,,ImageNet,1,232,0.09019607843137256
19148,VGG16,transfer,classify,0.001,3,RVvGV_255,1,both,256,512,0.5,,,,ImageNet,1,255,0.0
19149,VGG16,transfer,classify,0.001,3,RVvGV_255,2,both,257,512,0.501953125,,,,ImageNet,1,255,0.0
19150,VGG16,transfer,classify,0.001,3,RVvGV_255,4,both,249,512,0.486328125,,,,ImageNet,1,255,0.0
19151,VGG16,transfer,classify,0.001,3,RVvGV_255,8,both,262,512,0.51171875,,,,ImageNet,1,255,0.0
19304,VGG16,transfer,classify,0.001,4,RVvGV_0,1,both,512,512,1.0,,,,ImageNet,1,0,1.0
19305,VGG16,transfer,classify,0.001,4,RVvGV_0,2,both,501,512,0.978515625,,,,ImageNet,1,0,1.0
19306,VGG16,transfer,classify,0.001,4,RVvGV_0,4,both,476,512,0.9296875,,,,ImageNet,1,0,1.0
19307,VGG16,transfer,classify,0.001,4,RVvGV_0,8,both,376,512,0.734375,,,,ImageNet,1,0,1.0
19316,VGG16,transfer,classify,0.001,4,RVvGV_23,1,both,512,512,1.0,,,,ImageNet,1,23,0.9098039215686274
19317,VGG16,transfer,classify,0.001,4,RVvGV_23,2,both,507,512,0.990234375,,,,ImageNet,1,23,0.9098039215686274
19318,VGG16,transfer,classify,0.001,4,RVvGV_23,4,both,470,512,0.91796875,,,,ImageNet,1,23,0.9098039215686274
19319,VGG16,transfer,classify,0.001,4,RVvGV_23,8,both,394,512,0.76953125,,,,ImageNet,1,23,0.9098039215686274
19328,VGG16,transfer,classify,0.001,4,RVvGV_46,1,both,505,512,0.986328125,,,,ImageNet,1,46,0.8196078431372549
19329,VGG16,transfer,classify,0.001,4,RVvGV_46,2,both,492,512,0.9609375,,,,ImageNet,1,46,0.8196078431372549
19330,VGG16,transfer,classify,0.001,4,RVvGV_46,4,both,457,512,0.892578125,,,,ImageNet,1,46,0.8196078431372549
19331,VGG16,transfer,classify,0.001,4,RVvGV_46,8,both,360,512,0.703125,,,,ImageNet,1,46,0.8196078431372549
19340,VGG16,transfer,classify,0.001,4,RVvGV_70,1,both,401,512,0.783203125,,,,ImageNet,1,70,0.7254901960784313
19341,VGG16,transfer,classify,0.001,4,RVvGV_70,2,both,449,512,0.876953125,,,,ImageNet,1,70,0.7254901960784313
19342,VGG16,transfer,classify,0.001,4,RVvGV_70,4,both,412,512,0.8046875,,,,ImageNet,1,70,0.7254901960784313
19343,VGG16,transfer,classify,0.001,4,RVvGV_70,8,both,328,512,0.640625,,,,ImageNet,1,70,0.7254901960784313
19352,VGG16,transfer,classify,0.001,4,RVvGV_93,1,both,493,512,0.962890625,,,,ImageNet,1,93,0.6352941176470588
19353,VGG16,transfer,classify,0.001,4,RVvGV_93,2,both,386,512,0.75390625,,,,ImageNet,1,93,0.6352941176470588
19354,VGG16,transfer,classify,0.001,4,RVvGV_93,4,both,382,512,0.74609375,,,,ImageNet,1,93,0.6352941176470588
19355,VGG16,transfer,classify,0.001,4,RVvGV_93,8,both,351,512,0.685546875,,,,ImageNet,1,93,0.6352941176470588
19364,VGG16,transfer,classify,0.001,4,RVvGV_116,1,both,488,512,0.953125,,,,ImageNet,1,116,0.5450980392156863
19365,VGG16,transfer,classify,0.001,4,RVvGV_116,2,both,371,512,0.724609375,,,,ImageNet,1,116,0.5450980392156863
19366,VGG16,transfer,classify,0.001,4,RVvGV_116,4,both,360,512,0.703125,,,,ImageNet,1,116,0.5450980392156863
19367,VGG16,transfer,classify,0.001,4,RVvGV_116,8,both,314,512,0.61328125,,,,ImageNet,1,116,0.5450980392156863
19376,VGG16,transfer,classify,0.001,4,RVvGV_139,1,both,395,512,0.771484375,,,,ImageNet,1,139,0.4549019607843138
19377,VGG16,transfer,classify,0.001,4,RVvGV_139,2,both,327,512,0.638671875,,,,ImageNet,1,139,0.4549019607843138
19378,VGG16,transfer,classify,0.001,4,RVvGV_139,4,both,331,512,0.646484375,,,,ImageNet,1,139,0.4549019607843138
19379,VGG16,transfer,classify,0.001,4,RVvGV_139,8,both,309,512,0.603515625,,,,ImageNet,1,139,0.4549019607843138
19388,VGG16,transfer,classify,0.001,4,RVvGV_162,1,both,328,512,0.640625,,,,ImageNet,1,162,0.3647058823529412
19389,VGG16,transfer,classify,0.001,4,RVvGV_162,2,both,299,512,0.583984375,,,,ImageNet,1,162,0.3647058823529412
19390,VGG16,transfer,classify,0.001,4,RVvGV_162,4,both,311,512,0.607421875,,,,ImageNet,1,162,0.3647058823529412
19391,VGG16,transfer,classify,0.001,4,RVvGV_162,8,both,290,512,0.56640625,,,,ImageNet,1,162,0.3647058823529412
19400,VGG16,transfer,classify,0.001,4,RVvGV_185,1,both,260,512,0.5078125,,,,ImageNet,1,185,0.27450980392156865
19401,VGG16,transfer,classify,0.001,4,RVvGV_185,2,both,272,512,0.53125,,,,ImageNet,1,185,0.27450980392156865
19402,VGG16,transfer,classify,0.001,4,RVvGV_185,4,both,292,512,0.5703125,,,,ImageNet,1,185,0.27450980392156865
19403,VGG16,transfer,classify,0.001,4,RVvGV_185,8,both,281,512,0.548828125,,,,ImageNet,1,185,0.27450980392156865
19412,VGG16,transfer,classify,0.001,4,RVvGV_209,1,both,256,512,0.5,,,,ImageNet,1,209,0.18039215686274512
19413,VGG16,transfer,classify,0.001,4,RVvGV_209,2,both,261,512,0.509765625,,,,ImageNet,1,209,0.18039215686274512
19414,VGG16,transfer,classify,0.001,4,RVvGV_209,4,both,263,512,0.513671875,,,,ImageNet,1,209,0.18039215686274512
19415,VGG16,transfer,classify,0.001,4,RVvGV_209,8,both,271,512,0.529296875,,,,ImageNet,1,209,0.18039215686274512
19424,VGG16,transfer,classify,0.001,4,RVvGV_232,1,both,256,512,0.5,,,,ImageNet,1,232,0.09019607843137256
19425,VGG16,transfer,classify,0.001,4,RVvGV_232,2,both,255,512,0.498046875,,,,ImageNet,1,232,0.09019607843137256
19426,VGG16,transfer,classify,0.001,4,RVvGV_232,4,both,259,512,0.505859375,,,,ImageNet,1,232,0.09019607843137256
19427,VGG16,transfer,classify,0.001,4,RVvGV_232,8,both,248,512,0.484375,,,,ImageNet,1,232,0.09019607843137256
19436,VGG16,transfer,classify,0.001,4,RVvGV_255,1,both,256,512,0.5,,,,ImageNet,1,255,0.0
19437,VGG16,transfer,classify,0.001,4,RVvGV_255,2,both,255,512,0.498046875,,,,ImageNet,1,255,0.0
19438,VGG16,transfer,classify,0.001,4,RVvGV_255,4,both,249,512,0.486328125,,,,ImageNet,1,255,0.0
