,net_name,method,source_dataset,net_number,set_size,alpha,alpha_cov,beta,beta_cov,threshold_acc,discrim_threshold,log_set_size,log_discrim_threshold
115,alexnet,transfer,"DomainNet, Clipart domain",5,8,0.9600587629156687,0.0010288166376727279,0.19163491489764437,0.001048064628938912,0.75,0.95995995995996,0.9030899869919435,-0.017746881055318704
116,alexnet,transfer,"DomainNet, Clipart domain",6,1,0.7524820956630828,3.7940150488911926e-05,0.03671785165618839,2.388729645343382e-05,0.75,0.7527527527527528,0.0,-0.12334764763434006
117,alexnet,transfer,"DomainNet, Clipart domain",6,2,0.7693729741576011,0.00014885339730470116,0.0914867704938839,0.00011582198421710491,0.75,0.7697697697697697,0.3010299956639812,-0.11363914842455129
118,alexnet,transfer,"DomainNet, Clipart domain",6,4,0.8401220344673085,0.0003621718291232785,0.13475816718637681,0.0003685789591533046,0.75,0.8398398398398398,0.6020599913279624,-0.07580352739728206
119,alexnet,transfer,"DomainNet, Clipart domain",6,8,0.9344584302744283,0.0006841608854482365,0.1700914708587949,0.0007452755981691013,0.75,0.934934934934935,0.9030899869919435,-0.029218611995888936
120,alexnet,transfer,"DomainNet, Clipart domain",7,1,0.7220539754169449,2.6682004687574e-05,0.04259001059454891,2.5141535267898627e-05,0.75,0.7217217217217217,0.0,-0.14163022350655333
121,alexnet,transfer,"DomainNet, Clipart domain",7,2,0.7667778874205589,0.00019966665352795683,0.1101404270502809,0.00016517221339029496,0.75,0.7667667667667668,0.3010299956639812,-0.11533671859337837
122,alexnet,transfer,"DomainNet, Clipart domain",7,4,0.8835441463693763,0.0012021366457472683,0.1837010138170701,0.0013343577080775478,0.75,0.8838838838838838,0.6020599913279624,-0.05360478464841375
123,alexnet,transfer,"DomainNet, Clipart domain",7,8,1.0091664819006483,0.0025636988797535384,0.24669980864448185,0.0022401205218364213,0.75,1.0,0.9030899869919435,0.0
124,alexnet,transfer,"DomainNet, Clipart domain",8,1,0.7457135311173494,4.988441271837482e-05,0.041258727885765574,3.68670105772665e-05,0.75,0.7457457457457457,0.0,-0.1274092154776895
125,alexnet,transfer,"DomainNet, Clipart domain",8,2,0.7815353929462502,0.00021883535749209234,0.10232836205083161,0.00017917787530123181,0.75,0.7817817817817818,0.3010299956639812,-0.10691445434868196
126,alexnet,transfer,"DomainNet, Clipart domain",8,4,0.8858124817360319,0.0006619152781596824,0.15533070248371725,0.0007354908474648408,0.75,0.8858858858858859,0.6020599913279624,-0.052622217528156864
127,alexnet,transfer,"DomainNet, Clipart domain",8,8,0.9760083421618949,0.0015475220480009393,0.1966929116254279,0.0015125612187005927,0.75,0.975975975975976,0.9030899869919435,-0.0105608725274455
128,VGG16,transfer,search stimuli (classify),1,1,0.28197164388329926,5.662628766925128e-09,0.003746010131652097,4.517796722411992e-09,0.75,0.2822822822822823,0.0,-0.5493163799066212
129,VGG16,transfer,search stimuli (classify),1,2,0.31356663450655947,0.002523611893508761,0.009595924168542993,0.0001754169340019427,0.75,0.3133133133133133,0.3010299956639812,-0.5040211506795338
130,VGG16,transfer,search stimuli (classify),1,4,0.3756298086783864,0.001199846655549597,0.0814979116188247,0.0009417771991996102,0.75,0.37537537537537535,0.6020599913279624,-0.4255342204982635
131,VGG16,transfer,search stimuli (classify),1,8,0.5333203033896082,0.0010520377302970529,0.07386807062472678,0.0008245792076239512,0.75,0.5335335335335335,0.9030899869919435,-0.27283827919941006
132,VGG16,transfer,search stimuli (classify),2,1,0.28323246994018236,inf,0.0037199442600826804,inf,0.75,0.2832832832832833,0.0,-0.5477790527016921
133,VGG16,transfer,search stimuli (classify),2,2,0.3135695027013362,0.003073085479618302,0.009596721853821329,0.0002136050106646477,0.75,0.3133133133133133,0.3010299956639812,-0.5040211506795338
134,VGG16,transfer,search stimuli (classify),2,4,0.37737525234852426,0.001190440414715129,0.08249322968708442,0.0009341068959913917,0.75,0.37737737737737737,0.6020599913279624,-0.42322413802018943
135,VGG16,transfer,search stimuli (classify),2,8,0.5433672767225164,0.0008583744732446534,0.06209354326221896,0.0006736981892258827,0.75,0.5435435435435435,0.9030899869919435,-0.2647656586371354
